Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,TSLA,V,WMT
2017-07-03,33.42538833618164,47.68299865722656,45.69892501831055,106.41766357421875,74.4453125,62.27208709716797,3.4396233558654785,23.507999420166016,88.34748840332031,21.943912506103516
2017-07-05,33.56281661987305,48.56999969482422,46.335113525390625,107.01019287109375,75.19178771972656,63.10334777832031,3.5314581394195557,21.805999755859375,88.97215270996094,21.93226432800293
2017-07-06,33.24604034423828,48.25699996948242,46.107975006103516,106.1133804321289,74.95098114013672,62.63747787475586,3.542073965072632,20.588666915893555,88.25287628173828,21.97594451904297
2017-07-07,33.58378601074219,48.9379997253418,46.76007080078125,106.1293716430664,75.32823944091797,63.450462341308594,3.623047113418579,20.881332397460938,88.88697052001953,21.935178756713867
2017-07-10,33.78876495361328,49.82350158691406,47.26652526855469,105.336669921875,74.79850006103516,63.925498962402344,3.7943742275238037,21.06999969482422,89.99427032470703,21.32367515563965
2017-07-11,33.89823532104492,49.70650100708008,47.39227294921875,105.0804214477539,74.5095443725586,63.93461227416992,3.848191738128662,21.814666748046875,90.2971420288086,21.393564224243164
2017-07-12,33.94715881347656,50.32550048828125,48.09455871582031,105.88114166259766,74.252685546875,64.99427795410156,4.011865139007568,21.968000411987305,91.02584838867188,21.530426025390625
2017-07-13,34.41999816894531,50.03150177001953,48.15370178222656,105.58486938476562,74.72625732421875,65.56063842773438,3.9654550552368164,21.560667037963867,90.7987289428711,21.85364532470703
2017-07-14,34.715824127197266,50.09049987792969,48.55430603027344,106.17743682861328,74.04399108886719,66.48323822021484,4.07210111618042,21.851999282836914,91.73566436767578,22.229278564453125
2017-07-17,34.836952209472656,50.50199890136719,48.507083892822266,105.81710052490234,73.35372161865234,67.00393676757812,4.0548200607299805,21.30466651916504,91.64103698730469,22.238006591796875
2017-07-18,34.958072662353516,51.22249984741211,49.053306579589844,107.66681671142578,73.09687042236328,66.958251953125,4.097034931182861,21.882667541503906,92.35086059570312,22.188505172729492
2017-07-19,35.17701721191406,51.34349822998047,49.34257507324219,108.26737976074219,73.20122528076172,67.4698257446289,4.075804233551025,21.68400001525879,92.98493194580078,22.092416763305664
2017-07-20,35.01863098144531,51.435001373291016,49.313751220703125,109.3563461303711,73.20122528076172,67.79866027832031,4.13505220413208,21.994667053222656,92.8524398803711,22.13609504699707
2017-07-21,35.0023307800293,51.28350067138672,49.39575958251953,108.3473892211914,72.95240020751953,67.40586853027344,4.149865627288818,21.893333435058594,94.26258087158203,22.173946380615234
2017-07-24,35.42626190185547,51.9474983215332,49.61792755126953,106.5057144165039,73.26542663574219,67.23231506347656,4.101725101470947,22.834667205810547,94.99134063720703,22.389427185058594
2017-07-25,35.577659606933594,51.993499755859375,48.162654876708984,105.60089111328125,74.48544311523438,67.7712631225586,4.081976890563965,22.639999389648438,94.63167572021484,22.864057540893555
2017-07-26,35.7453727722168,52.63999938964844,47.97775650024414,104.8562240600586,73.78715515136719,67.64339447021484,4.129127502441406,22.92333221435547,95.44562530517578,22.974712371826172
2017-07-27,35.06986618041992,52.29999923706055,47.341575622558594,104.7601318359375,73.48216247558594,66.83037567138672,3.9928572177886963,22.297332763671875,94.23419189453125,23.23096466064453
2017-07-28,34.822975158691406,51.00199890136719,47.63084030151367,105.57689666748047,73.26542663574219,66.72075653076172,4.058277606964111,22.33799934387207,93.8366928100586,23.239694595336914
2017-07-31,34.64360046386719,49.388999938964844,46.993167877197266,106.27350616455078,73.68282318115234,66.41017150878906,4.011865139007568,21.564666748046875,94.2247314453125,23.292112350463867
2017-08-01,34.951072692871094,49.80950164794922,47.04584503173828,106.10536193847656,74.67007446289062,66.30056762695312,4.060746192932129,21.30466651916504,95.46453094482422,23.440614700317383
2017-08-02,36.602542877197266,49.794498443603516,47.099525451660156,105.82511901855469,74.73428344726562,66.00822448730469,4.058277606964111,21.72599983215332,95.85259246826172,23.44935417175293
2017-08-03,36.236846923828125,49.34600067138672,46.73471450805664,106.77799987792969,74.24467468261719,65.90775299072266,4.109872341156006,23.139333724975586,95.19953918457031,23.548358917236328
